soltu_id,pgsc_id,evalue
Soltu.DM.06G025740.1,PGSC0003DMC400042500,0.0
Soltu.DM.05G015230.1,PGSC0003DMC400052011,2e-44
Soltu.DM.08G002460.1,PGSC0003DMC400016873,0.0
Soltu.DM.08G012550.1,PGSC0003DMC400037694,0.0
Soltu.DM.03G007360.1,PGSC0003DMC400024235,0.0
Soltu.DM.03G018480.1,PGSC0003DMC400017939,0.0
Soltu.DM.06G032230.1,PGSC0003DMC400055189,0.0
Soltu.DM.02G003420.2,PGSC0003DMC400022881,0.0
Soltu.DM.02G031500.2,PGSC0003DMC400002590,0.0
Soltu.DM.04G002550.1,PGSC0003DMC400010635,0.0
Soltu.DM.04G020890.1,PGSC0003DMC400000072,1e-116
Soltu.DM.12G002350.1,PGSC0003DMC400008097,1e-115
Soltu.DM.11G018530.3,PGSC0003DMC400055541,0.0
Soltu.DM.11G015690.1,,Error
Soltu.DM.07G004650.1,PGSC0003DMC400050048,0.0
Soltu.DM.03G027150.1,PGSC0003DMC400043949,0.0
Soltu.DM.04G015620.1,,Error
Soltu.DM.03G010980.1,PGSC0003DMC400001859,4e-87
Soltu.DM.06G002560.1,PGSC0003DMC400035884,0.0
Soltu.DM.07G005150.1,PGSC0003DMC400059669,2e-49
Soltu.DM.01G039520.4,PGSC0003DMC400042899,0.0
Soltu.DM.01G017760.1,PGSC0003DMC400063983,0.0
Soltu.DM.12G024900.1,PGSC0003DMC400000631,0.0
Soltu.DM.04G011680.1,PGSC0003DMC400022514,0.0
Soltu.DM.10G001600.3,PGSC0003DMC400025354,0.0
Soltu.DM.12G011690.1,PGSC0003DMC400049868,3e-53
Soltu.DM.01G010360.2,PGSC0003DMC400009400,0.0
Soltu.DM.01G048580.1,PGSC0003DMC400044983,0.0
Soltu.DM.03G024730.1,PGSC0003DMC400026642,0.0
Soltu.DM.12G006900.3,PGSC0003DMC400031047,0.0
Soltu.DM.10G027950.1,PGSC0003DMC400014353,0.0
Soltu.DM.04G028180.1,PGSC0003DMC400054252,0.0
Soltu.DM.01G021510.1,PGSC0003DMC400020092,6e-44
Soltu.DM.09G025030.2,PGSC0003DMC400011445,0.0
Soltu.DM.11G025550.1,PGSC0003DMC400047608,0.0
Soltu.DM.11G014980.1,PGSC0003DMC400066937,8e-16
Soltu.DM.01G001680.1,PGSC0003DMC400055388,0.0
Soltu.DM.02G023260.1,PGSC0003DMC400015249,0.0
Soltu.DM.04G018670.1,PGSC0003DMC400017266,0.0
Soltu.DM.11G015730.1,,Error
Soltu.DM.02G030860.1,PGSC0003DMC400002644,0.0
Soltu.DM.07G009230.2,PGSC0003DMC400028317,2e-27
Soltu.DM.07G021590.1,PGSC0003DMC400030187,1e-161
Soltu.DM.08G021350.6,PGSC0003DMC400032172,0.0
Soltu.DM.03G007240.4,PGSC0003DMC400007869,0.0
Soltu.DM.01G040560.2,PGSC0003DMC400004939,0.0
Soltu.DM.05G006250.1,PGSC0003DMC400044389,1e-150
Soltu.DM.10G027610.1,PGSC0003DMC400051979,0.0
Soltu.DM.09G014750.5,PGSC0003DMC400050542,0.0
Soltu.DM.02G029740.1,PGSC0003DMC400017744,0.0
Soltu.DM.04G026190.1,PGSC0003DMC400006644,0.0
Soltu.DM.01G022170.3,PGSC0003DMC400041594,1e-07
Soltu.DM.03G020860.1,PGSC0003DMC400001075,0.0
Soltu.DM.04G004930.1,PGSC0003DMC400011559,0.0
Soltu.DM.11G015230.1,PGSC0003DMC400003897,0.0
Soltu.DM.06G013310.1,PGSC0003DMC400029864,1e-175
Soltu.DM.09G007410.2,PGSC0003DMC400041362,1e-112
Soltu.DM.10G025840.1,PGSC0003DMC400048869,0.0
Soltu.DM.06G013730.1,PGSC0003DMC400034057,0.0
Soltu.DM.12G019070.1,PGSC0003DMC400026767,5e-11
Soltu.DM.09G005770.1,PGSC0003DMC400059663,0.0
Soltu.DM.10G011200.5,PGSC0003DMC400006132,0.0
Soltu.DM.09G000860.1,PGSC0003DMC400035352,0.0
Soltu.DM.08G021520.1,PGSC0003DMC400053768,0.0
Soltu.DM.09G013860.1,PGSC0003DMC400022514,1e-68
Soltu.DM.04G004140.1,PGSC0003DMC400063958,1e-138
Soltu.DM.11G014490.1,PGSC0003DMC400031805,1e-114
Soltu.DM.02G019290.1,PGSC0003DMC400024478,0.0
Soltu.DM.01G042680.2,PGSC0003DMC400043176,0.0
Soltu.DM.03G001130.8,,Error
Soltu.DM.S001510.1,,Error
Soltu.DM.01G001250.1,PGSC0003DMC400036510,0.0
Soltu.DM.03G022680.1,PGSC0003DMC400016044 BRASSINOSTEROID INSENSITIVE 1-associated,0.0
Soltu.DM.06G020330.1,PGSC0003DMC400045225,1e-111
Soltu.DM.02G016120.2,PGSC0003DMC400018052,0.0
Soltu.DM.12G004110.1,PGSC0003DMC400051160,0.0
Soltu.DM.05G005770.1,PGSC0003DMC400054495,0.0
Soltu.DM.06G032360.2,PGSC0003DMC400052846,0.0
Soltu.DM.10G018990.1,PGSC0003DMC400061562,4e-89
Soltu.DM.04G027410.3,PGSC0003DMC400011301,0.0
Soltu.DM.04G025040.1,PGSC0003DMC400004249,0.0
Soltu.DM.11G013820.1,PGSC0003DMC400029414,3e-77
Soltu.DM.02G014140.3,PGSC0003DMC400017143,0.0
Soltu.DM.10G023520.1,PGSC0003DMC400033385,6e-54
Soltu.DM.03G005510.1,PGSC0003DMC400026190,0.0
Soltu.DM.09G018310.1,PGSC0003DMC400027730,0.0
Soltu.DM.11G005830.1,PGSC0003DMC400036305,0.0
Soltu.DM.01G003970.1,PGSC0003DMC400028578,0.0
Soltu.DM.09G016820.1,PGSC0003DMC400011739,3e-83
Soltu.DM.02G002930.1,PGSC0003DMC400047966,6e-11
Soltu.DM.04G012710.1,PGSC0003DMC400069228,1e-10
Soltu.DM.09G010010.1,PGSC0003DMC400058438,1e-82
Soltu.DM.01G000950.1,PGSC0003DMC400055357,0.0
Soltu.DM.07G011840.1,PGSC0003DMC400045673,3e-21
Soltu.DM.01G012050.1,PGSC0003DMC400058612 Gene of unknown function,2e-63
Soltu.DM.07G012590.1,PGSC0003DMC400023049 Rad7,0.0
Soltu.DM.10G023260.1,PGSC0003DMC400019551,0.0
Soltu.DM.08G010730.3,PGSC0003DMC400004294,1e-167
Soltu.DM.12G018550.1,PGSC0003DMC400033655,0.0
Soltu.DM.01G006580.1,PGSC0003DMC400033152,1e-50
Soltu.DM.01G030040.1,PGSC0003DMC400003097,0.0
Soltu.DM.05G018680.1,PGSC0003DMC400062496,5e-36
Soltu.DM.07G004720.2,PGSC0003DMC400050076,0.0
Soltu.DM.08G006710.3,PGSC0003DMC400055680,0.0
Soltu.DM.07G010620.1,PGSC0003DMC400019201,2e-11
Soltu.DM.10G010910.1,,Error
Soltu.DM.08G009490.1,PGSC0003DMC400008045,1e-130
Soltu.DM.07G017190.1,PGSC0003DMC400026415,0.0
Soltu.DM.11G023610.1,PGSC0003DMC400032357,0.0
Soltu.DM.04G011830.1,PGSC0003DMC400013485,0.0
Soltu.DM.01G012890.1,PGSC0003DMC400061096,2e-23
Soltu.DM.02G006160.2,PGSC0003DMC400021255,0.0
Soltu.DM.06G019910.1,PGSC0003DMC400045334,0.0
Soltu.DM.01G033000.2,PGSC0003DMC400000046,0.0
Soltu.DM.03G015950.1,,Error
Soltu.DM.01G051330.1,PGSC0003DMC400025961,3e-17
Soltu.DM.10G026660.1,PGSC0003DMC400040926,0.0
Soltu.DM.04G019710.1,PGSC0003DMC400050008,0.0
Soltu.DM.04G019750.1,,Error
Soltu.DM.02G012980.1,PGSC0003DMC400036602,0.0
Soltu.DM.03G034680.2,PGSC0003DMC400010037,0.0
Soltu.DM.04G001510.1,PGSC0003DMC400027828,0.0
Soltu.DM.07G021840.1,PGSC0003DMC400030210,0.0
Soltu.DM.06G018110.1,PGSC0003DMC400041774,0.0
Soltu.DM.06G016240.1,PGSC0003DMC400023091,0.0
Soltu.DM.04G033780.4,PGSC0003DMC400014098,0.0
Soltu.DM.07G003730.1,PGSC0003DMC400034543,0.0
Soltu.DM.08G002380.1,PGSC0003DMC400016854,1e-132
Soltu.DM.07G019290.1,PGSC0003DMC400031935,0.0
Soltu.DM.11G004150.1,PGSC0003DMC400029104,0.0
Soltu.DM.08G004290.1,PGSC0003DMC400010316,0.0
Soltu.DM.07G015270.1,PGSC0003DMC400058555,0.0
Soltu.DM.03G021900.1,PGSC0003DMC400062577,0.0
Soltu.DM.10G021790.1,PGSC0003DMC400014763,0.0
Soltu.DM.09G016380.1,PGSC0003DMC400058355,3e-85
Soltu.DM.01G033760.1,PGSC0003DMC400000379,0.0
Soltu.DM.04G030210.1,PGSC0003DMC400053680,0.0
Soltu.DM.02G019760.1,PGSC0003DMC400003740,1e-164
Soltu.DM.12G022310.1,PGSC0003DMC400033091,1e-152
Soltu.DM.11G024550.1,PGSC0003DMC400005416,0.0
Soltu.DM.04G027120.1,PGSC0003DMC400041696,0.0
Soltu.DM.09G009040.1,PGSC0003DMC400024778,3e-32
Soltu.DM.09G015720.1,PGSC0003DMC400024002,1e-08
Soltu.DM.01G040360.2,PGSC0003DMC400004954,0.0
Soltu.DM.08G015700.1,PGSC0003DMC400008418,2e-57
Soltu.DM.03G009010.1,PGSC0003DMC400018348,0.0
Soltu.DM.05G004090.1,PGSC0003DMC400053115,0.0
Soltu.DM.02G005320.1,PGSC0003DMC400060520,3e-97
Soltu.DM.08G025260.1,PGSC0003DMC400008499,0.0
Soltu.DM.03G013710.1,,Error
Soltu.DM.03G028000.1,PGSC0003DMC400042562,0.0
Soltu.DM.07G018360.1,PGSC0003DMC400045400,0.0
Soltu.DM.01G016170.1,PGSC0003DMC400049046,6e-58
Soltu.DM.07G017750.2,PGSC0003DMC400050451,0.0
Soltu.DM.01G051140.1,PGSC0003DMC400010948,0.0
Soltu.DM.10G004340.3,PGSC0003DMC400037589,0.0
Soltu.DM.06G008230.4,PGSC0003DMC400048753,0.0
Soltu.DM.06G003240.2,PGSC0003DMC400007424,0.0
Soltu.DM.03G026390.1,PGSC0003DMC400031540,0.0
Soltu.DM.01G001360.2,PGSC0003DMC400055270,0.0
Soltu.DM.06G020200.1,PGSC0003DMC400045240,0.0
Soltu.DM.04G005720.1,PGSC0003DMC400055638,1e-171
Soltu.DM.10G005360.1,PGSC0003DMC400032907,0.0
Soltu.DM.02G026240.1,PGSC0003DMC400045786,0.0
Soltu.DM.11G000290.1,PGSC0003DMC400007075,0.0
Soltu.DM.06G009900.2,PGSC0003DMC400027424,1e-165
Soltu.DM.04G006740.1,PGSC0003DMC400044137,0.0
Soltu.DM.05G015770.1,PGSC0003DMC400058158,2e-24
Soltu.DM.12G007240.1,PGSC0003DMC400068338,0.0
Soltu.DM.02G027380.1,PGSC0003DMC400037096,0.0
Soltu.DM.11G003470.3,PGSC0003DMC400028219,0.0
Soltu.DM.06G003720.1,PGSC0003DMC400036198,0.0
Soltu.DM.02G003740.1,PGSC0003DMC400065665,0.0
Soltu.DM.11G008590.2,PGSC0003DMC400007080 Conserved gene of unknown function,0.0
Soltu.DM.01G030450.1,,Error
Soltu.DM.10G022010.1,PGSC0003DMC400014744,0.0
Soltu.DM.08G022900.3,PGSC0003DMC400030578,0.0
Soltu.DM.01G050510.3,PGSC0003DMC400002909,0.0
Soltu.DM.04G002530.1,PGSC0003DMC400010584,0.0
Soltu.DM.11G022390.1,PGSC0003DMC400034099,0.0
Soltu.DM.01G041350.1,PGSC0003DMC400031758,0.0
Soltu.DM.01G015060.1,PGSC0003DMC400063841,3e-61
Soltu.DM.01G028980.1,PGSC0003DMC400003218,0.0
Soltu.DM.06G018000.1,PGSC0003DMC400021046,0.0
Soltu.DM.04G019150.1,PGSC0003DMC400068619,0.0
Soltu.DM.01G036370.1,PGSC0003DMC400047829,1e-117
Soltu.DM.04G012740.2,,Error
Soltu.DM.12G017870.1,PGSC0003DMC400049868,6e-42
Soltu.DM.09G023640.1,PGSC0003DMC400055117,0.0
Soltu.DM.02G011230.3,PGSC0003DMC400016654,0.0
Soltu.DM.08G000900.1,PGSC0003DMC400004059,0.0
Soltu.DM.04G006530.1,PGSC0003DMC400029696,0.0
Soltu.DM.12G010570.2,PGSC0003DMC400054662,0.0
Soltu.DM.02G033190.1,PGSC0003DMC400000932,0.0
Soltu.DM.09G008030.1,,Error
Soltu.DM.08G029680.2,PGSC0003DMC400021686,0.0
Soltu.DM.05G010380.1,PGSC0003DMC400019002,0.0
Soltu.DM.12G004960.4,PGSC0003DMC400051223,0.0
Soltu.DM.02G023950.1,PGSC0003DMC400006353,0.0
Soltu.DM.01G046210.1,PGSC0003DMC400044561,0.0
Soltu.DM.04G014290.2,PGSC0003DMC400013611,0.0
Soltu.DM.03G025150.2,PGSC0003DMC400026592,0.0
Soltu.DM.12G011680.1,PGSC0003DMC400056608,1e-173
Soltu.DM.07G024130.1,PGSC0003DMC400056849,0.0
Soltu.DM.10G006900.1,PGSC0003DMC400037580,2e-74
Soltu.DM.10G007990.1,PGSC0003DMC400006737,3e-37
Soltu.DM.01G045220.1,PGSC0003DMC400056088,1e-173
Soltu.DM.11G009180.2,,Error
Soltu.DM.01G007710.1,PGSC0003DMC400016946,4e-94
Soltu.DM.07G004520.1,PGSC0003DMC400015477,0.0
Soltu.DM.06G004010.1,PGSC0003DMC400056559,0.0
Soltu.DM.08G015020.1,,Error
Soltu.DM.12G016580.1,PGSC0003DMC400052408,0.0
Soltu.DM.02G001960.1,PGSC0003DMC400062511,1e-14
Soltu.DM.12G009130.2,PGSC0003DMC400020596,2e-65
Soltu.DM.12G025850.1,PGSC0003DMC400000656,0.0
Soltu.DM.06G003130.2,PGSC0003DMC400014857,2e-23
Soltu.DM.03G036860.2,PGSC0003DMC400039732,0.0
Soltu.DM.04G001720.1,PGSC0003DMC400046602,1e-177
Soltu.DM.01G016390.1,PGSC0003DMC400068108,2e-95
Soltu.DM.12G005100.1,PGSC0003DMC400051071,0.0
Soltu.DM.07G011660.1,,Error
Soltu.DM.S001160.1,,Error
Soltu.DM.01G022510.3,PGSC0003DMC400018835,0.0
Soltu.DM.05G013460.1,PGSC0003DMC400026316,0.0
Soltu.DM.05G022720.2,PGSC0003DMC400047123,0.0
Soltu.DM.08G011850.1,PGSC0003DMC400001659,1e-69
Soltu.DM.02G006790.1,PGSC0003DMC400007969,0.0
Soltu.DM.02G034700.2,,Error
Soltu.DM.12G011790.1,PGSC0003DMC400027754,0.0
Soltu.DM.01G043000.1,PGSC0003DMC400041128,0.0
Soltu.DM.07G021950.1,PGSC0003DMC400030221,0.0
Soltu.DM.03G022940.1,PGSC0003DMC400058597,0.0
Soltu.DM.03G007660.1,PGSC0003DMC400052033,0.0
Soltu.DM.11G024190.1,,Error
Soltu.DM.05G006300.2,PGSC0003DMC400030790,0.0
Soltu.DM.03G021930.1,PGSC0003DMC400032257,0.0
Soltu.DM.04G014700.3,,Error
Soltu.DM.05G010540.2,PGSC0003DMC400021206,0.0
Soltu.DM.07G001550.1,PGSC0003DMC400047790 Gene of unknown function,7e-22
Soltu.DM.01G006540.2,PGSC0003DMC400025957,0.0
Soltu.DM.11G003170.1,PGSC0003DMC400028189,0.0
Soltu.DM.10G020900.2,PGSC0003DMC400032734 LEDI-5c protein,1e-140
Soltu.DM.12G024190.2,PGSC0003DMC400000751,7e-74
Soltu.DM.03G037640.1,PGSC0003DMC400016196,0.0
Soltu.DM.10G005700.1,PGSC0003DMC400033695,1e-87
Soltu.DM.01G046640.1,PGSC0003DMC400044843,0.0
Soltu.DM.07G016490.1,PGSC0003DMC400014464,0.0
Soltu.DM.02G020550.2,PGSC0003DMC400028745,0.0
Soltu.DM.07G021280.1,PGSC0003DMC400067380,1e-31
Soltu.DM.09G011290.1,PGSC0003DMC400007223,0.0
Soltu.DM.07G020930.3,PGSC0003DMC400035503,0.0
Soltu.DM.01G039240.1,PGSC0003DMC400042882,1e-116
Soltu.DM.03G019480.1,PGSC0003DMC400056204,0.0
Soltu.DM.02G006850.1,,Error
Soltu.DM.07G014190.2,PGSC0003DMC400020833,0.0
Soltu.DM.01G021150.1,PGSC0003DMC400028477 Transposon protein,1e-135
Soltu.DM.08G013680.2,PGSC0003DMC400003923,0.0
Soltu.DM.07G002550.1,PGSC0003DMC400018472,5e-14
Soltu.DM.07G011730.1,PGSC0003DMC400038129,0.0
Soltu.DM.07G018780.1,PGSC0003DMC400045419,0.0
Soltu.DM.06G010780.1,PGSC0003DMC400004328,8e-13
Soltu.DM.03G028900.1,PGSC0003DMC400042422,0.0
Soltu.DM.11G010610.1,PGSC0003DMC400048314,0.0
Soltu.DM.01G041080.1,PGSC0003DMC400031855,1e-121
Soltu.DM.09G010650.1,PGSC0003DMC400067058,8e-47
Soltu.DM.12G025900.1,PGSC0003DMC400000553,0.0
Soltu.DM.01G052100.1,PGSC0003DMC400041155,1e-33
Soltu.DM.01G030410.1,PGSC0003DMC400054304,0.0
Soltu.DM.07G024820.1,PGSC0003DMC400033516,0.0
Soltu.DM.01G032430.2,PGSC0003DMC400048297,0.0
Soltu.DM.07G016100.1,PGSC0003DMC400010879,0.0
Soltu.DM.09G013610.1,PGSC0003DMC400063274,3e-19
Soltu.DM.07G002870.1,PGSC0003DMC400053505,0.0
Soltu.DM.11G023340.1,PGSC0003DMC400032357,0.0
Soltu.DM.06G003700.1,PGSC0003DMC400036199,0.0
Soltu.DM.02G031180.1,,Error
Soltu.DM.10G023010.1,PGSC0003DMC400019575,1e-150
Soltu.DM.04G021280.1,PGSC0003DMC400061075,0.0
Soltu.DM.11G003490.1,PGSC0003DMC400066527,0.0
Soltu.DM.10G008010.1,PGSC0003DMC400045782,0.0
Soltu.DM.01G002150.1,PGSC0003DMC400055325 Lipoxygenase,0.0
Soltu.DM.06G016590.1,PGSC0003DMC400043916 Huntingtin interacting protein,3e-17
Soltu.DM.03G028140.1,PGSC0003DMC400042571,0.0
Soltu.DM.09G023560.1,PGSC0003DMC400055062,0.0
Soltu.DM.03G024040.2,PGSC0003DMC400026780,0.0
Soltu.DM.11G005730.1,PGSC0003DMC400028067,0.0
Soltu.DM.03G037600.1,PGSC0003DMC400016145,0.0
Soltu.DM.01G037850.1,PGSC0003DMC400049736,0.0
Soltu.DM.11G011500.1,PGSC0003DMC400056508,2e-36
Soltu.DM.11G017130.2,,Error
Soltu.DM.03G037570.1,PGSC0003DMC400016191,0.0
Soltu.DM.02G034150.2,PGSC0003DMC400035207,0.0
Soltu.DM.11G009040.1,PGSC0003DMC400010727,0.0
Soltu.DM.10G012700.1,PGSC0003DMC400066054,1e-70
Soltu.DM.10G012780.3,PGSC0003DMC400022279,1e-176
Soltu.DM.06G024910.1,PGSC0003DMC400053885,8e-44
Soltu.DM.02G002050.1,PGSC0003DMC400060602,0.0
Soltu.DM.03G004860.1,PGSC0003DMC400029199,0.0
Soltu.DM.09G014550.1,PGSC0003DMC400035262,0.0
Soltu.DM.04G001020.1,PGSC0003DMC400005173,0.0
Soltu.DM.01G051310.5,PGSC0003DMC400006103,0.0
Soltu.DM.03G025990.1,PGSC0003DMC400031689,0.0
Soltu.DM.07G020920.1,PGSC0003DMC400026864,0.0
Soltu.DM.07G001270.4,PGSC0003DMC400019726,0.0
Soltu.DM.03G011920.1,PGSC0003DMC400037742,0.0
Soltu.DM.02G033540.4,,Error
Soltu.DM.01G025250.1,PGSC0003DMC400009267,0.0
Soltu.DM.10G010290.1,,Error
Soltu.DM.01G011230.1,PGSC0003DMC400023374,0.0
Soltu.DM.01G003380.3,,Error
Soltu.DM.01G050520.1,PGSC0003DMC400002901,1e-171
Soltu.DM.03G026630.1,PGSC0003DMC400056947,0.0
Soltu.DM.09G020270.2,PGSC0003DMC400033617,0.0
Soltu.DM.05G021740.4,PGSC0003DMC400052424,0.0
Soltu.DM.06G006920.1,,Error
Soltu.DM.03G029360.1,PGSC0003DMC400014542,5e-06
Soltu.DM.04G030770.1,PGSC0003DMC400022859,0.0
Soltu.DM.11G004980.1,PGSC0003DMC400013169,1e-56
Soltu.DM.03G002760.1,PGSC0003DMC400009046,0.0
Soltu.DM.09G020520.1,PGSC0003DMC400033534,1e-116
Soltu.DM.07G011950.1,PGSC0003DMC400055685,0.0
Soltu.DM.08G020000.1,,Error
Soltu.DM.01G003580.1,PGSC0003DMC400028667,0.0
Soltu.DM.08G002000.4,PGSC0003DMC400045640,0.0
Soltu.DM.08G016130.1,PGSC0003DMC400063981,0.0
Soltu.DM.11G014910.1,PGSC0003DMC400034332,0.0
Soltu.DM.06G028530.1,PGSC0003DMC400046915,0.0
Soltu.DM.03G031070.1,,Error
Soltu.DM.06G021190.1,PGSC0003DMC400055925,0.0
Soltu.DM.06G001680.3,PGSC0003DMC400025903,0.0
Soltu.DM.11G023540.1,PGSC0003DMC400034205,0.0
Soltu.DM.04G024320.1,PGSC0003DMC400043921,0.0
Soltu.DM.03G030470.2,PGSC0003DMC400001210,0.0
Soltu.DM.02G013870.1,PGSC0003DMC400014583,0.0
Soltu.DM.11G024230.1,PGSC0003DMC400032592,0.0
Soltu.DM.04G037600.1,PGSC0003DMC400017476,0.0
Soltu.DM.05G023510.1,PGSC0003DMC400047202,0.0
Soltu.DM.01G047890.1,PGSC0003DMC400044736,0.0
Soltu.DM.03G037190.1,PGSC0003DMC400024704,0.0
Soltu.DM.05G009760.3,PGSC0003DMC400032441,0.0
Soltu.DM.12G016860.1,PGSC0003DMC400067803,1e-14
Soltu.DM.08G025380.2,PGSC0003DMC400008402,0.0
Soltu.DM.10G000730.1,PGSC0003DMC400019880,0.0
Soltu.DM.01G049190.1,PGSC0003DMC400043740,0.0
Soltu.DM.04G035880.1,PGSC0003DMC400006694,0.0
Soltu.DM.11G014850.1,PGSC0003DMC400028185,1e-122
Soltu.DM.12G024550.1,PGSC0003DMC400035926,1e-139
Soltu.DM.07G014710.2,PGSC0003DMC400001773,0.0
Soltu.DM.02G010970.1,PGSC0003DMC400016633,0.0
Soltu.DM.05G023050.1,PGSC0003DMC400047158,0.0
Soltu.DM.10G013480.2,PGSC0003DMC400009623 Signal transducer,0.0
Soltu.DM.09G014380.3,PGSC0003DMC400035261,0.0
Soltu.DM.12G011610.5,PGSC0003DMC400025515,0.0
Soltu.DM.02G005800.1,PGSC0003DMC400067304,0.0
Soltu.DM.04G001150.1,PGSC0003DMC400005138,0.0
Soltu.DM.02G005250.1,PGSC0003DMC400030533,0.0
Soltu.DM.02G009890.3,PGSC0003DMC400012201,0.0
Soltu.DM.04G004910.1,PGSC0003DMC400011563,0.0
Soltu.DM.03G037430.1,PGSC0003DMC400016183,0.0
Soltu.DM.01G008170.1,PGSC0003DMC400063204,0.0
Soltu.DM.12G028380.1,PGSC0003DMC400061333,6e-43
Soltu.DM.03G002000.1,PGSC0003DMC400046585,0.0
Soltu.DM.S001580.1,,Error
Soltu.DM.11G021870.1,PGSC0003DMC400045754,0.0
Soltu.DM.05G010970.2,PGSC0003DMC400054443,7e-57
Soltu.DM.02G004200.1,PGSC0003DMC400038147 WRKY1a transcription factor,0.0
Soltu.DM.02G030220.1,PGSC0003DMC400017789,1e-111
Soltu.DM.08G021120.2,PGSC0003DMC400053738,0.0
Soltu.DM.12G001630.1,,Error
Soltu.DM.01G022400.1,PGSC0003DMC400039288,0.0
Soltu.DM.01G037940.1,,Error
Soltu.DM.05G025300.1,PGSC0003DMC400040708,0.0
Soltu.DM.02G019300.4,PGSC0003DMC400024468,0.0
Soltu.DM.05G024480.1,PGSC0003DMC400014818,0.0
Soltu.DM.11G004100.1,PGSC0003DMC400028386,0.0
Soltu.DM.02G018960.1,PGSC0003DMC400038714,0.0
Soltu.DM.02G031300.1,PGSC0003DMC400002427,0.0
Soltu.DM.09G023620.1,PGSC0003DMC400055019,0.0
Soltu.DM.01G013840.1,PGSC0003DMC400036274,1e-169
Soltu.DM.04G026130.1,PGSC0003DMC400055498,1e-159
Soltu.DM.12G005270.1,PGSC0003DMC400051243,0.0
Soltu.DM.02G006300.2,PGSC0003DMC400027152,0.0
Soltu.DM.08G024500.1,PGSC0003DMC400054444,2e-53
Soltu.DM.02G019190.1,PGSC0003DMC400024486,0.0
Soltu.DM.07G015000.4,,Error
Soltu.DM.11G023760.2,PGSC0003DMC400032336,0.0
Soltu.DM.07G007410.1,PGSC0003DMC400067069,1e-44
Soltu.DM.11G015650.2,PGSC0003DMC400015405,0.0
Soltu.DM.12G009820.2,PGSC0003DMC400011501,0.0
Soltu.DM.07G012270.4,PGSC0003DMC400036372,0.0
Soltu.DM.09G026830.3,PGSC0003DMC400044242,8e-81
Soltu.DM.05G019750.1,PGSC0003DMC400000190,1e-174
Soltu.DM.10G028650.1,PGSC0003DMC400023299,1e-40
Soltu.DM.04G035810.1,PGSC0003DMC400006689,0.0
Soltu.DM.06G028830.1,PGSC0003DMC400046887,0.0
Soltu.DM.01G004040.1,PGSC0003DMC400028735 Hcr9-OR2A,0.0
Soltu.DM.08G023370.1,PGSC0003DMC400003328,0.0
Soltu.DM.07G005660.1,PGSC0003DMC400052202,1e-136
Soltu.DM.07G001940.1,,Error
Soltu.DM.03G016530.1,PGSC0003DMC400041960,0.0
Soltu.DM.10G023760.5,PGSC0003DMC400019408,0.0
Soltu.DM.01G037190.1,,Error
Soltu.DM.02G012180.1,PGSC0003DMC400018278,0.0
Soltu.DM.07G010840.1,PGSC0003DMC400008825,1e-131
Soltu.DM.01G047630.3,PGSC0003DMC400044705,0.0
Soltu.DM.02G011930.4,PGSC0003DMC400018257,8e-59
Soltu.DM.01G012570.1,PGSC0003DMC400031239,1e-114
Soltu.DM.11G004640.1,PGSC0003DMC400054102,0.0
Soltu.DM.06G008510.1,PGSC0003DMC400051685,1e-109
Soltu.DM.04G024810.2,PGSC0003DMC400039906,0.0
Soltu.DM.07G017670.1,PGSC0003DMC400065502,1e-60
Soltu.DM.04G022450.1,PGSC0003DMC400022655,0.0
Soltu.DM.12G005110.1,PGSC0003DMC400051072,0.0
Soltu.DM.02G012560.1,PGSC0003DMC400036752,0.0
Soltu.DM.08G009960.1,PGSC0003DMC400068041,2e-25
Soltu.DM.08G028430.2,PGSC0003DMC400021521,0.0
Soltu.DM.11G002210.2,PGSC0003DMC400004305,0.0
Soltu.DM.06G016850.1,PGSC0003DMC400042238,0.0
Soltu.DM.07G019260.1,,Error
Soltu.DM.09G002700.1,PGSC0003DMC400015720,0.0
Soltu.DM.09G008240.1,PGSC0003DMC400020896,1e-83
Soltu.DM.04G034950.1,PGSC0003DMC400048428,0.0
Soltu.DM.01G036720.1,PGSC0003DMC400066873,0.0
Soltu.DM.05G009450.1,PGSC0003DMC400029700,0.0
Soltu.DM.08G027120.1,PGSC0003DMC400005455,0.0
Soltu.DM.04G000220.1,PGSC0003DMC400003421,0.0
Soltu.DM.02G033430.1,PGSC0003DMC400022330,0.0
Soltu.DM.11G014920.1,PGSC0003DMC400055661,0.0
Soltu.DM.09G001450.1,PGSC0003DMC400003880,0.0
Soltu.DM.02G022780.1,PGSC0003DMC400062366,0.0
Soltu.DM.04G002120.1,PGSC0003DMC400010675,0.0
Soltu.DM.05G013510.1,PGSC0003DMC400011976,1e-124
Soltu.DM.02G003290.3,PGSC0003DMC400022880,0.0
Soltu.DM.05G009130.2,PGSC0003DMC400023854 Leucine-rich repeat receptor-like kinase,0.0
Soltu.DM.02G022440.4,PGSC0003DMC400002716,0.0
Soltu.DM.08G005440.1,PGSC0003DMC400036451,0.0
Soltu.DM.10G026220.1,PGSC0003DMC400012777,1e-167
Soltu.DM.05G026530.1,PGSC0003DMC400040615,0.0
Soltu.DM.01G033670.1,PGSC0003DMC400000375,0.0
Soltu.DM.09G001490.1,PGSC0003DMC400041974,0.0
Soltu.DM.07G010420.3,PGSC0003DMC400042094,0.0
Soltu.DM.04G018650.2,PGSC0003DMC400017393,1e-86
